,consistentinconsistent,femininemasculine,beneficialharmful,demotivatemotivate,ethicalunethical,satisfiedunsatisfied,flexiblerigid,amateurprofessional,privatepublic,modernoutdated,foreignersnatives,internationallocal,sustainableunsustainable,analoguedigital,conservativeprogressive,globallylocally,individualismteamwork,biasunbias,communicativeuncommunicative,obscuritytransparency,followerinnovator,longtermshortterm,marketingsecret,diversityuniformity,managerworker,declinegrowth,demandsupply,problemsolution,intangibletangible,lossprofit,diplomaticundiplomatic,rewardingunrewarding,autonomousmicromanagement,productservice,ambiguityclarity,seasonaltemporary,impulsivestrategic,mistrusttrust,goaltask,nonrenewablerenewable,advertisingsecretive,innovativetraditional,purchasersupplier,corruptionintegrity,corporateindividual,insidersoutsiders,economicoverpriced,consultantemployees,environmentpollution,connecteddisconnected,costrevenue,discriminationimpartial,collaborationsilo,challengeobscurity,essentialluxury,commitmentrejection,childchildless,riskysecure,localwidespread,artisanalfinancial,demandingeffortless,leasesell,naturaltechnical,onlinestore,familywork,spectatorsstakeholders,majorityminorities,isolatingsocial,detailsoutlines,goodiessalary,allianceproprietorship,physicalremote,credibledeceptive,dependentindependent,bankruptcyprosperity,pressurerelax,opportunitythreat,criminalrightful,neglectresponsible,disorderorder,captivefreedom
Dow,-0.10322087,0.09890786,-0.17931387,-0.0018688428,0.17530711,0.07293492,0.10027017,-0.16403311,0.062108852,0.072180346,0.02550615,-0.18588439,0.09197478,0.06040952,-0.055305224,0.25314075,-0.06626908,-0.05913598,0.04584177,0.07697468,-0.12885982,-0.197686,-0.23055272,0.19041911,0.015110753,0.31635866,0.024070479,-0.099073686,-0.06717293,-0.25616485,0.030164814,0.052806996,-0.1200201,0.09952187,0.01973304,-0.10701811,0.078837246,0.00041693056,0.089658596,0.009277004,0.027948795,-0.07673181,0.20731446,-0.09227482,0.115226224,-0.07054354,0.16023162,-0.08806504,-0.18303968,-0.061498627,-0.02274279,-0.13736524,0.008500411,0.07444662,0.020615263,0.009957282,-0.07997376,0.11957724,0.032532275,-0.016906668,-0.05670186,-0.12150545,-0.14304906,-0.16538164,0.04768594,0.035758063,-0.059063897,0.02901543,-0.11844756,-0.06284514,0.15871362,0.009108032,-0.04819791,0.16751683,-0.011051616,0.065034,0.07305085,0.027985001,0.04833564,0.00010997082,-0.0038774186
General_Dynamics,0.088214606,-0.3383766,-0.20444646,-0.035430867,0.112378374,-0.039707452,0.02646041,-0.0215409,0.13506979,-0.035657924,-0.12944527,-0.07259839,-0.075944215,-0.08644765,0.22792594,-0.06771354,-0.20871626,-0.0814629,-0.047746345,-0.03988878,-0.07934579,-0.13540025,-0.18683586,0.13073684,0.00090011646,0.27179357,-0.04431245,-0.10756998,0.09316585,-0.08693508,0.06542923,0.0057174717,0.113871805,0.04129143,0.019608632,0.1294855,-0.25344944,-0.15643945,-0.07451012,0.013855878,0.08908134,0.09892483,-0.09715034,-0.035994098,0.16241245,-0.031195508,-0.036695357,-0.101831324,-0.1286991,-0.044480663,0.01423056,0.06533896,-0.114071,-0.041971117,-0.118220754,-0.12136705,-0.06030516,-0.072540276,-0.074146144,0.026805844,-0.08874887,0.05228816,-0.045689195,0.052535605,-0.103513084,-0.061467607,-0.071637705,0.104171015,-0.019835694,-0.024956292,0.015885431,0.07586278,0.084036104,0.16819474,-0.10678546,0.1861993,0.13134456,0.1097368,-0.045350492,-0.020939471,-0.16655764
Deutsche_Bank,-0.024022236,-0.22636506,0.008954907,-0.017857691,0.074027866,0.2083441,0.16428474,0.19873056,0.123485826,0.08335448,0.075751975,-0.0885785,0.02476838,0.10807718,0.090923116,0.4249515,-0.1552026,0.0051135607,-0.20003755,-0.13745871,-0.065817505,-0.13625568,0.18871741,0.121562,-0.056947645,0.08011717,-0.027988685,0.04337747,0.108588286,-0.2321127,0.07932242,-0.20281711,-0.08047688,-0.04030342,0.13639188,-0.068211995,-0.088939466,-0.10626405,0.033731166,-0.07244775,-0.028939648,-0.07053091,0.13296866,0.18098359,0.05760609,0.014128596,-0.04099295,0.124727964,0.035696466,0.05679697,-0.09740985,-0.06463563,-0.027264265,-0.02292193,-0.027620697,-0.038128443,-0.032253698,0.003004006,-0.09017372,0.023547275,0.048970208,-0.093271665,0.10107289,-0.070220254,0.022260517,-0.0049902988,-0.079904154,0.11247735,0.17784095,-0.12436609,0.086268716,0.11253913,0.12659177,0.040470906,0.06965087,0.07109374,0.007949009,-0.0046912264,-0.0023905518,-0.087998465,0.003179937
Idemitsu_Kosan,-0.049999896,-0.14080566,-0.0060733813,0.06256294,-0.06289644,0.03076673,0.015521608,0.1736462,0.06929226,0.08281477,0.14176798,-0.0355302,0.21639301,0.0540273,-0.009101518,0.16963026,-0.056372344,0.1840796,-0.076999664,-0.16229524,-0.027567642,0.056377374,0.2277231,0.004741839,0.004703292,0.20591277,-0.09474695,0.093409814,0.22612979,-0.23493299,0.08329844,-0.088185765,0.21723743,0.13964537,-0.12663332,-0.073706396,0.11691756,0.12523638,-0.012497629,-0.08923497,-0.028495045,0.089328274,-0.14771523,-0.02301615,0.07416728,-0.0031664914,-0.002836278,-0.13518384,-0.2309113,-0.0935191,-0.037893005,0.10276391,-0.036861405,-0.068712115,0.029394764,-0.043413743,-0.03761907,-0.047656283,0.076646395,-0.013488802,-0.035431538,0.024480963,0.0572535,-0.049640186,0.034407526,-0.23453978,0.22873402,0.044130683,0.11034704,-0.011087495,0.14649393,0.07871055,0.021638917,-0.0055674687,-0.03539713,0.07742193,0.08727423,0.07463129,-0.070976295,-0.10283612,0.22961876
Iberdrola,-0.21222962,0.041698076,0.15304382,0.10954109,0.035287354,0.08793965,0.02308323,0.05195092,-0.022123901,-0.057542555,-0.056127857,-0.16649103,0.18564208,0.19236444,0.048832867,0.24284673,0.0012283386,-0.0028813668,0.09381428,-0.08989266,-0.1972201,-0.03373933,-0.11969604,0.18774101,0.07785087,0.08405336,-0.27619556,0.08048101,-0.038702812,-0.24540652,0.06667278,-0.091158524,-0.012427202,0.01818952,0.008483647,-0.072577134,0.1261878,0.122813545,0.0026330645,-0.4450405,0.07342953,-0.023709623,0.13360533,0.043217465,0.003245217,-0.12633571,0.13335814,-0.008608871,-0.052068796,-0.0008543823,-0.048913717,-0.04664418,-0.1028413,0.06518662,-0.024632098,-0.061726008,-0.07401539,0.049079075,-0.019236507,0.07971714,-0.052535973,-0.06556856,0.072667964,0.048177615,0.0130573,-0.026097465,0.12362295,0.007555519,0.035002753,-0.09339956,0.047541585,0.07993386,0.0484341,0.07482862,0.11679478,0.159557,0.12755767,0.011790644,-0.05386259,-0.090428084,0.04133186
Nike,-0.1427265,-0.074324526,-0.08851204,-0.30299836,0.22759984,0.09668899,0.031968676,-0.11287352,0.2528258,-0.01830814,-0.043810878,0.1517889,-0.15205342,-0.12577881,0.09196221,0.049367823,-0.03871511,-0.117997624,-0.12509419,-0.00862347,0.21272653,-0.065920874,-0.010791397,0.16849019,-0.04366392,-0.1424441,-0.11851491,0.06556511,-0.09266543,-0.0974409,0.009514284,-0.0036699048,-0.02783906,0.2149283,0.14055437,-0.09901037,-0.14951241,0.03253734,0.07830991,0.015515119,0.17909855,0.06675117,-0.06624922,-0.13898557,0.026540302,0.0050200587,0.022896672,-0.050910264,0.043203373,0.10907159,0.06682187,0.18550052,0.09428434,-0.050294124,-0.12908348,-0.12579472,0.113955446,0.010190428,0.10620164,0.13727586,-0.00882163,-0.038695548,-0.0032461833,-0.10976051,-0.11607073,0.07850024,0.008290698,0.022981849,0.2119787,-0.109561205,-0.07209204,0.030198867,-0.071066976,0.03569454,0.12010737,0.20670278,0.07536624,-0.10498157,0.005342307,0.0071517117,-0.07210434
Itaú_Unibanco_Holding,-0.055979062,-0.0789381,0.24104771,0.08058094,0.11377818,0.009509543,0.058056552,-0.0069182925,0.2340471,-0.05417355,0.09057832,-0.014143976,0.086108305,0.26759404,-0.09035113,0.04551821,-0.040898673,-0.13211358,-0.08364173,-0.26240048,-0.082185626,-0.045883995,-0.03817392,0.25481296,0.08832866,-0.0023783823,-0.11416696,-0.009463074,-0.16807635,-0.08071932,-0.06564613,-0.19231027,0.19439335,-0.0955761,0.03185331,0.035344888,-0.008717506,0.07600488,-0.120994665,0.12025167,0.042051584,0.13151416,0.0562503,0.096629545,0.1590414,-0.13051645,-0.059580456,-0.05305738,-0.082647406,-0.040864855,-0.16998838,0.08775697,-0.07284373,-0.21671481,-0.054954633,0.001595494,0.06616645,-0.02115442,-0.08982531,0.104695655,-0.043194115,-0.21640128,-0.041846223,0.18372387,0.109597094,-0.08575624,0.07284689,0.028455043,0.102016464,-0.103445426,0.123708084,0.13255543,0.0017234107,0.07472654,0.082119495,0.13055962,0.005368043,0.011755057,-0.022636278,0.01016628,-0.0672709
ZF_Friedrichshafen,-0.19213364,-0.27361727,0.086991824,0.09489084,0.048725214,0.18388185,0.13015832,0.011044589,0.06719722,0.07201316,0.085570395,-0.039195124,-0.00210011,0.16617003,-0.12970981,0.12259976,0.053567763,-0.020559208,0.07439753,-0.29392245,0.0023332098,0.07207204,0.035279974,-0.03909999,0.052075747,-0.09228755,-0.04946511,-0.07775714,0.261757,-0.058189116,0.02583605,0.034058888,0.13537902,0.18259552,0.1587386,-0.006831457,-0.055972107,0.0086908825,-0.053032465,-0.042473026,0.094538204,0.037612047,-0.24443366,0.05635767,0.087262996,-0.08701345,0.07257621,0.024332505,-0.11716827,-0.16153218,0.08069875,0.035163153,-0.008046264,-0.1599353,-0.22619,0.007284658,0.0038288487,-0.0077643604,-0.005489822,0.024968963,-0.19528326,-0.17332602,-0.09674651,-0.027199214,-0.015303907,-0.023395732,0.07920045,-0.03134742,0.045883887,0.005934645,0.14834082,-0.028725516,0.12631707,0.0963569,0.16408451,0.22139628,0.08622282,-0.087085076,-0.02629477,-0.033661876,0.1009761
Quanta_Computer,-0.21881762,-0.100376435,-0.10872349,0.12508237,0.2886523,0.03654761,0.2702126,-0.12563713,0.28218135,-0.115707934,-0.016088026,-0.095386304,0.21226895,-0.05837549,0.11831715,0.11441221,0.13475195,-0.17823207,0.073658824,-0.0054183006,-0.013277119,-0.06698752,-0.020520266,-0.022727652,0.0062997066,0.1873195,-0.10935145,0.075997934,0.01611317,-0.16908248,-0.028017115,0.20135382,0.021421857,0.16531895,0.1457176,-0.0006559176,-0.122108705,0.04891151,-0.08590292,-0.049959447,-0.07155322,0.013608135,-0.10674954,0.02995248,0.010887483,0.034306116,-0.10262359,-0.14246869,-0.11768001,-0.027821472,-0.14200816,0.06763452,0.106748134,-0.027450476,-0.07992219,-0.118886314,-0.0051976084,-0.042385772,0.0037863543,0.06543568,-0.08738234,-0.09388475,-0.056440566,0.035757136,0.006783625,0.030453928,0.09593411,0.044673502,0.058820177,-0.10435786,0.06688603,-0.03567704,0.0538047,0.05788054,0.025003355,0.302688,0.10411688,-0.05886645,-0.04126954,-0.027534548,-0.081593186
Northrop_Grumman,-0.09446032,-0.40105546,-0.18293859,-0.0031038716,-0.038222246,-0.20175838,-0.06865605,0.05669187,0.081761256,0.04809847,-0.03674321,0.06183667,-0.107972346,-0.086476766,0.17171837,-0.052680224,-0.18175739,0.05572961,-0.070678025,-0.066780336,-0.09999705,-0.06466503,-0.07668847,0.14787094,0.08503686,0.094280176,-0.036899537,-0.08951209,0.12921695,-0.044368837,0.14481746,0.13186859,0.027662618,-0.055015575,0.087660104,0.1695362,-0.12541245,-0.1202019,0.028319584,0.0043023326,0.05045885,0.15881142,-0.03634505,-0.05129242,0.17471544,-0.118514314,0.026803339,-0.190028,-0.14945848,-0.03620524,0.18374121,0.023433305,-0.04159762,-0.071046166,0.0070823026,-0.10650923,-0.08556654,0.022379287,-0.01544003,0.0061177774,-0.08908503,0.15638825,-0.13562289,-0.025069755,-0.12339877,-0.10503285,0.0006356434,0.03111689,-0.081510335,0.07399812,0.037551243,0.14613017,0.24739474,0.20540477,-0.08098389,0.073544405,0.03657518,0.051819935,-0.05872757,-0.051220175,-0.05911661
Volvo,0.11514489,-0.3782531,-0.03225211,-0.10172845,-0.14270994,0.07933152,-0.1803714,-0.10969561,0.05337674,0.0140003525,0.17407763,-0.1334206,0.1506288,0.0791505,0.007231023,0.1289414,0.032956835,0.1702621,0.025411423,-0.013465878,0.0180658,-0.09682541,-0.0713918,0.15426613,-0.07135096,0.10391359,0.019599548,-0.02562253,0.13880147,-0.00069122197,-0.06282917,0.00079634914,0.07377081,0.09275712,0.13470128,0.039951727,-0.16935469,0.032912675,-0.0031451883,-0.10589622,0.14517383,0.12593189,-0.056264587,-0.105677016,0.08296942,-0.13599831,0.045521196,-0.15367475,-0.27759337,-0.24879561,0.12807028,-0.13681312,-0.009523374,0.04985618,-0.2643387,0.004163132,0.14935486,0.034633566,-0.018454112,0.028496623,-0.11142746,-0.029860366,-0.043204855,-0.095904134,-0.03283462,-0.008023429,0.07152687,-0.13837269,-0.00588652,0.06716651,0.047933895,-0.023576727,0.08314461,0.14788969,0.005467862,0.06088809,0.08097463,-0.021176193,-0.08274707,0.028830523,-0.043926716
Metro,-0.055572726,0.09892405,0.030835243,-0.044430744,0.13138719,0.089261234,-0.1199638,-0.16538274,-0.3066131,-0.065247335,0.14001441,-0.29993203,-0.041724294,-0.1615183,-0.035741173,0.07462,-0.034736827,-0.06045113,-0.15474525,-0.04398703,0.005675101,-0.044467706,-0.1206948,0.133817,0.1366248,-0.18517359,-0.063863896,0.0046455,-0.14326558,0.040689323,0.14983666,-0.11634699,0.16183989,-0.17456563,0.14243571,-0.09407182,0.116665326,0.029915724,0.010332203,-0.1169368,0.22378545,0.047218446,-0.07036649,0.16057897,-0.104501836,0.14345355,-0.114135034,-0.07823363,-0.04516294,0.037174243,0.03972293,-0.03481776,-0.04467343,-0.01518888,-0.10282071,-0.048357677,-0.04443287,0.09289558,0.15202197,-0.000993836,-0.07541572,0.24090156,0.03307241,-0.08696582,-0.076481864,-0.03945114,-0.09671028,-0.018685587,0.02074574,0.02555539,0.09997576,0.20411308,0.11753925,-0.009934281,0.057432175,-0.067796536,-0.067906834,-0.017442083,-0.12969369,-0.0057953885,-0.0749597
USAA,0.2171317,-0.22731835,-0.1368719,0.12829387,0.13460249,-0.022503069,-0.04176591,0.020098485,0.1537886,-0.09303432,-0.075987175,-0.064951,-0.020248197,-0.27862635,0.16165398,0.10264634,-0.015266388,0.11239315,-0.033473708,-0.015971329,-0.0063968906,-0.1569781,0.09791104,0.10383135,0.16999173,-0.044648867,0.13095658,-0.06370192,0.034043834,0.039315585,0.27146262,0.19065447,-0.067572,-0.20715417,0.10399107,0.06429935,-0.14944902,-0.19732474,0.0616848,-0.007410912,-0.10650713,0.21446694,0.14252648,-0.03548469,-0.049963273,-0.052048795,-0.09036869,-0.15478112,0.07863702,-0.040689863,0.088932134,-0.12821516,-0.10745879,0.030259525,0.047696076,-0.08286659,-0.13483942,0.10690661,-0.06504755,-0.051908296,-0.07817277,0.09526853,0.05846463,-0.08441237,0.041346643,-0.042903002,-0.13166954,-0.07219184,0.12189506,-0.07683312,0.08025029,0.09212718,-0.103872076,-0.016166663,0.03287381,-0.12957081,-0.060685094,0.009470067,0.050522532,0.06478017,0.054581482
Chubb,0.15218014,-0.3571075,0.01141629,0.061311368,0.14623232,0.09952491,0.051994678,-0.052840423,0.0019217536,-0.086550005,-0.16106172,-0.021765873,0.03222761,-0.20471276,0.337667,0.052113894,-0.03700625,-0.058749355,0.0484631,0.08076995,0.0064139636,-0.1466704,-0.005199905,0.117332235,-0.08493606,0.14843757,-0.036485262,0.09231874,-0.01871481,-0.014074577,0.09600657,-0.19429134,0.06614945,-0.037989568,0.0021486431,0.1317482,-0.1472271,-0.14255455,0.029729832,-0.01046626,-0.055666845,0.20727935,0.16455787,-0.02454615,0.053890005,-0.09561581,-0.07888698,-0.05720764,-0.048112262,-0.058115054,-0.014631158,0.102607116,-0.068684526,-0.024172056,-0.110341236,-0.05232248,0.058648832,0.048712157,-0.101318926,-0.13904278,0.019502858,0.0450489,0.12719695,-0.05084491,-0.09926715,-0.091192275,-0.054850467,0.10208881,0.16335551,-0.1303911,0.078265615,-0.03688811,-0.077427156,-0.1637975,-0.19203459,-0.09868184,-0.04335759,-0.03831482,-0.19031684,0.11466316,0.09884526
Heraeus_Holding,-0.12632766,-0.12787946,0.017777812,0.032601602,0.06770855,-0.11851252,0.16234308,-0.21711536,0.27818316,0.0838964,0.14964491,-0.10415325,0.01763524,0.050667092,0.0057422244,0.042889055,0.0007844342,0.035279386,0.051730257,-0.30364212,-0.15484975,0.024414059,0.08889876,-0.1547906,0.038713027,0.04888251,-0.106542684,-0.055411145,0.08046758,-0.07363038,-0.083042696,-0.024418648,0.27979916,0.18599685,0.03556142,-0.048608314,-0.054274585,0.049651165,-0.12692568,0.023006896,0.03825816,0.046848193,-0.02185641,0.009413934,0.081467606,0.0017905545,0.085924216,0.075748146,-0.0872199,-0.140916,-0.09557805,0.07117178,-0.14503312,-0.21419507,-0.09966372,0.04908765,0.055937923,-0.11387309,-0.08490098,0.12521796,0.026213143,-0.20606379,-0.08528322,-0.038266797,0.05262735,0.022059616,0.21714275,0.115135565,-0.009724168,0.056346674,0.06861193,0.18241009,0.011222915,0.06940099,0.16872653,0.10889572,0.12703094,0.04908956,-0.094230905,-0.056867875,0.07956428
Jinchuan_Group,0.10660828,0.11839861,0.22967497,0.123229794,-0.007717097,0.13142398,-0.16242777,0.033547383,0.010676838,-0.108656764,0.073370926,-0.09619869,0.0078941425,0.031790983,0.06899145,0.071483225,0.17126885,-0.1955818,-0.011658543,-0.19550072,0.036600564,-0.20433238,0.0038373836,0.14776579,-0.051916204,-0.10196869,-0.13851385,0.13475868,-0.061195716,-0.15562065,0.13921027,-0.14176092,0.03956801,-0.002366652,0.02396845,-0.055258557,-0.0782733,-0.02724762,-0.11000978,0.06288218,0.036426432,0.14762594,0.02484209,0.050291806,0.057154234,0.076369256,0.09651423,0.044234127,-0.18179762,-0.006460538,-0.0001461897,0.05420661,-0.018063685,-0.14369832,-0.0646311,0.07549989,0.070246674,-0.1376668,0.005854468,0.35450742,0.15795138,0.029631492,0.09910515,0.07091245,0.09617693,-0.10656841,0.07327016,0.16957974,0.038561516,-0.19272971,0.23669782,0.0638303,-0.023551935,0.062002163,0.10718899,-0.0034329281,0.17497233,0.034073025,0.048714865,-0.008969151,-0.008149567
Banco_Bilbao_Vizcaya_Argentaria,0.16552447,0.15435572,0.10825933,0.17918043,0.03212609,0.09935761,0.009526951,0.18345015,0.10442156,0.046610706,-0.05408416,-0.1991033,0.14752705,0.12017284,0.19091895,-0.03043737,-0.09585108,-0.106884114,-0.047232237,-0.21371223,0.0057545183,-0.091380544,-0.14312625,0.21805345,0.21228434,0.04904807,-0.022122728,0.018304294,0.025524065,0.020097591,0.17842574,-0.14017138,0.16557147,-0.05608367,0.108734295,-0.023733974,0.022789316,0.08062865,-0.11194168,0.07812648,0.08758309,0.06911966,0.22591195,0.06289363,0.20432538,-0.1566709,-0.08269705,-0.04077387,0.033106074,-0.14145194,-0.11633091,-0.024443151,-0.059759278,-0.07133267,-0.04837652,0.007331379,0.08426026,0.10366132,-0.10690519,-0.0311561,0.02089272,-0.26741996,-0.083701156,0.028050993,0.031046428,-0.062233947,-0.05726698,0.047112655,-0.1261871,-0.14108118,0.061101526,0.049503326,-0.023107955,0.080640815,0.15977724,0.043021657,0.018104956,0.090175964,-0.036478627,0.044112135,-0.14034832
Compal_Electronics,-0.14541516,-0.005694065,0.026438562,0.11979323,-0.0719716,-0.045145668,0.28118765,-0.094849035,0.2577402,-0.13340464,0.006267764,-0.08147835,0.15879191,0.03930049,0.06558369,0.08793793,0.15077284,-0.1342981,-0.071555644,0.051126935,0.17190671,-0.03370639,-0.024962356,-2.0589661e-05,-0.00035398477,0.18975365,0.082381405,-0.018052336,0.14113064,-0.22950922,0.11612458,0.14623453,0.0748933,0.20311478,-0.019597156,0.09960325,-0.0979745,0.20221916,-0.07189946,-0.062307596,-0.038087104,0.05173064,-0.2707138,-0.09064103,-0.066680744,0.064235166,-0.059234638,-0.039317317,-0.08925411,0.037139688,-0.14397287,0.065718845,0.10891646,-0.015949242,-0.08745457,-0.08462938,0.11965157,-0.09149573,-0.028787687,-0.152444,-0.045187708,-0.082264215,0.032094814,-0.047700625,-0.054165605,-0.04395948,0.1880508,0.058738697,0.05644694,-0.25569335,-0.11868375,-0.016649341,0.0007435681,-0.020471206,-0.0931159,0.15016748,-0.0005552845,0.0055208006,0.053244688,-0.06879105,-0.07995342
Deere,-0.038812645,-0.04334945,0.26737478,-0.15553527,0.07274099,0.07601418,0.05726979,-0.01940111,0.19866468,-0.08213659,-0.054978736,-0.12793627,0.057306286,0.015361553,0.0394747,0.13844539,-0.15541956,-0.010074721,-0.07238052,-0.040072758,-0.06998458,-0.09566493,0.10678493,0.17248622,-0.2714423,0.17346825,0.06410246,0.14913198,-0.0037998494,-0.15335563,-0.008058432,-0.07128926,-0.052136336,0.071959086,0.14096583,0.21448998,-0.07384323,-0.17404436,-0.006549048,-0.11897532,0.011287393,0.107027285,-0.0059431754,-0.08409144,0.24615563,-0.09487056,0.25436452,-0.20891841,-0.15979412,-0.071246035,0.03311006,-0.14995813,-0.13882712,-0.038451027,-0.12007009,-0.055498186,-0.07001834,0.045903448,-0.12707107,0.026569134,-0.06436193,-0.08598704,0.024015969,-0.11674303,0.0092314435,0.066935875,-0.008557369,0.12284353,0.01456479,-0.026396515,0.04323626,0.018616911,-0.044037197,0.06845618,0.050694212,0.13669482,0.061093733,-0.041755106,0.04054436,-0.027884388,-0.17385721
La_Poste,-0.1746724,-0.18005006,-0.071290344,0.12037161,-0.2296966,-0.022844486,-0.03372846,-0.013532895,0.03540536,0.040944118,0.15015835,-0.00017974658,0.077139676,0.10995955,-0.0018674504,0.009106882,0.14894597,-0.06324894,0.059013523,-0.08592965,-0.028380597,-0.010814412,0.013889952,-0.11051241,0.10965319,-0.02654137,-0.1360238,-0.09998162,0.17658721,-0.21263017,0.2983725,0.015032265,-0.059979104,-0.24283737,0.10591342,0.17919572,-0.14291027,-0.12191261,-0.16875093,-0.10884906,0.05591766,0.071125746,-0.07657065,-0.07404138,0.10237283,-0.051191106,0.023517366,-0.2173028,0.06204122,-0.0049545662,-0.00970531,0.19319656,-0.030036645,0.06565156,-0.0961195,-0.1047564,-0.1399066,0.006656063,-0.17602272,0.13528892,-0.07990162,0.04367409,-0.1071994,0.04642575,-0.06656757,-0.040214926,0.04411601,-0.18799311,-0.033510886,0.047658376,-0.014900531,0.10684596,0.15253757,0.08258125,0.11875112,0.0848352,0.1478582,-0.084319375,-0.05608035,0.013113637,0.022788027
DZ_Bank,0.19330712,-0.063791506,0.11595407,0.033220798,8.822447e-05,0.20838746,0.06963649,0.086946875,0.13373329,0.06857718,0.101386495,-0.0067538363,0.106626295,0.2541048,0.09708787,0.14910926,-0.045014042,-0.13569744,-0.12146276,-0.25557262,0.10314267,-0.10417236,0.043501724,-0.058696017,0.08743049,-0.124876514,-0.18721291,0.008624309,0.18789357,-0.12373842,-0.03580116,0.1361444,0.14549936,0.09272529,0.0639438,0.122791454,0.025231207,0.21011429,0.046293292,0.042873602,0.14035867,0.04724301,-0.025550934,0.043623812,0.049543124,-0.030414894,-0.0045610312,0.013273197,0.09491312,-0.13940224,0.11341044,-0.060350507,-0.007632634,-0.14093965,-0.011185786,-0.049138166,-0.109220915,0.048318576,-0.08028045,-0.073473565,0.031531658,-0.022306852,0.033851594,0.12503241,-0.024996355,0.05323518,0.022203805,-0.07302302,0.03316488,0.032177087,0.052501522,0.16532405,0.23474708,0.12660429,0.2577137,0.09099336,0.057688795,-0.034569833,0.19259569,0.032369927,0.15486626
Barclays,-0.0073709725,0.048797872,-0.047945928,0.038767844,0.23619781,0.24087398,0.16167817,0.13270183,0.25915185,-0.073903136,0.045006294,-0.0068338546,0.1843398,-0.022171626,-0.13872205,0.1406032,-0.049829833,-0.10294461,-0.21978468,-0.10953307,0.14504239,-0.36522064,0.009332239,0.27901113,0.17507674,0.08010357,-0.04155858,-0.019268734,0.027082019,-0.18663713,0.05692453,-0.038860146,-0.061608106,0.018251028,-0.07778301,-0.1833682,-0.052444845,0.0075224573,0.0009782574,-0.11464183,-0.063559316,-0.13299437,0.09584335,0.06912881,0.063164614,-0.047472425,0.007393465,-0.0110644335,0.13627623,0.002162452,0.037183948,0.00932743,0.030323148,0.036500227,-0.023986911,-0.1659038,0.02588869,0.15051538,-0.08985407,-0.038365364,-0.06467027,-0.10255963,-0.024476916,-0.032527845,-0.019226348,0.043636072,0.03529322,0.0019092165,0.13926934,-0.16124952,0.00835077,0.013309457,-0.01482465,0.05572825,0.11629471,0.13367975,0.045124676,-0.10875511,0.05316757,0.026818193,-0.0031336986
Mitsubishi_Heavy_Industries,-0.052945916,-0.24918637,0.15674525,-0.13339071,-0.12837633,0.0041480497,0.0025407064,-0.015405566,0.05239678,0.06456059,0.22802722,-0.047006086,0.0033854875,0.096629396,0.028270613,0.08439254,-0.12305482,0.08184044,0.01853191,-0.013833144,-0.10891549,0.13241442,0.053221073,-0.010439446,0.028611308,0.1419656,-0.23847798,0.03577272,0.15236232,-0.13175918,-0.00091795943,-0.052167945,0.079404876,0.06496253,0.14884743,-0.09492064,0.061801493,0.086381875,-0.1050694,-0.23651548,-0.057299573,0.17785574,-0.066941194,0.053813808,0.21576494,-0.14915103,0.1009145,-0.086496994,-0.29574162,-0.07058568,0.08183912,-0.03258913,-0.16427998,-0.03358985,-0.095536545,-0.085044965,-0.02451631,-0.026010424,0.019796694,0.08901002,0.050459675,0.05459538,0.054139797,0.14069682,0.009953233,-0.10790598,0.12080375,0.061713073,-0.019988915,0.09180065,0.07124486,0.10619791,0.07750019,0.063184716,-0.073605254,0.1469191,0.19370842,0.10834188,-0.016902404,-0.21707188,-0.015638266
